news_id,ticker,date,title,content,source,url,company_name,text,lexicon_score,logistic_score,finbert_score,sentiment_score
000002-20260421-218,000002.SZ,2026-04-21,一季度31省份工业全线正增长，工信部明确更大力度超前布局未来产业,在发布斑秃研究延长期治疗结果后，Oppenheimer公司重申了对内克塔治疗股票的“跑赢大盘”评级和140.00美元的目标价，认为24μg/kg剂量组在第52周的综合SALT≤20应答率约为28%，符合其最佳预期范围。,tencent,http://finance.eastmoney.com/a/202604213712818088.html,万科A,一季度31省份工业全线正增长，工信部明确更大力度超前布局未来产业 在发布斑秃研究延长期治疗结果后，Oppenheimer公司重申了对内克塔治疗股票的“跑赢大盘”评级和140.00美元的目标价，认为24μg/kg剂量组在第52周的综合SALT≤20应答率约为28%，符合其最佳预期范围。,1,1,0,1.0
000002-20260421-219,000002.SZ,2026-04-21,早报丨谈判悬而未决！特朗普否认延长停火；苹果换帅，库克9月卸任CEO，硬件主管接任；沃什提名听证会讲稿曝光，承诺货币政策严格独立,该模式叠加市场采购贸易免征增值税、无票出口等优势，可有效提升跨境通关效率。 在该模式下，出口货物在昆明市场采购贸易试点——新螺蛳湾海关查验中心，可一次性完成查验、TIR加封建档、放行等多项作业。,tencent,http://hk.eastmoney.com/a/202604213711513379.html,万科A,早报丨谈判悬而未决！特朗普否认延长停火；苹果换帅，库克9月卸任CEO，硬件主管接任；沃什提名听证会讲稿曝光，承诺货币政策严格独立 该模式叠加市场采购贸易免征增值税、无票出口等优势，可有效提升跨境通关效率。 在该模式下，出口货物在昆明市场采购贸易试点——新螺蛳湾海关查验中心，可一次性完成查验、TIR加封建档、放行等多项作业。,1,1,0,1.0
000002-20260421-220,000002.SZ,2026-04-21,“TIR+市场采购贸易”模式助力云花抢滩欧亚市场,南财智讯4月21日电，今日南财市场情绪指数为60.5，较前一交易日61.02基本不变，市场投资处于中立水平。,tencent,http://biz.eastmoney.com/a/202604213712965634.html,万科A,“TIR+市场采购贸易”模式助力云花抢滩欧亚市场 南财智讯4月21日电，今日南财市场情绪指数为60.5，较前一交易日61.02基本不变，市场投资处于中立水平。,0,1,0,0.5
000002-20260421-221,000002.SZ,2026-04-21,今日南财市场情绪指数为60.5，市场投资处于中立水平,新华财经伦敦4月21日电（记者张亚东）由于经济增长疲弱，最新数据显示，英国劳动力市场在进一步放缓。 英国国家统计局21日公布的数据显示，在多个层面上，英国劳动力市场在继续放缓。,tencent,http://finance.eastmoney.com/a/202604213711950376.html,万科A,今日南财市场情绪指数为60.5，市场投资处于中立水平 新华财经伦敦4月21日电（记者张亚东）由于经济增长疲弱，最新数据显示，英国劳动力市场在进一步放缓。 英国国家统计局21日公布的数据显示，在多个层面上，英国劳动力市场在继续放缓。,1,1,0,1.0
000002-20260421-222,000002.SZ,2026-04-21,【环球财经】英国劳动力市场继续放缓 符合市场预期,短短三个月多间，已有17单项目完成申报，拟发行规模超600亿元，产品快速上新，市场不断扩容，备受瞩目。,tencent,http://finance.eastmoney.com/a/202604213712204266.html,万科A,【环球财经】英国劳动力市场继续放缓 符合市场预期 短短三个月多间，已有17单项目完成申报，拟发行规模超600亿元，产品快速上新，市场不断扩容，备受瞩目。,0,0,0,0.0
000002-20260421-223,000002.SZ,2026-04-21,戴德梁行：商业不动产REITs市场快速扩容 将焕新存量市场,Jason Wu：我并不认为市场必然存在盲目乐观的情绪，过去一个月金融市场经历了剧烈波动，全球股市一度下跌超10%，新兴市场的资本外流尤为显著，市场估值在一定程度上反映了冲突所带来的影响。 诚然，你提出了一个非常重要的问题是，市场在历次波动中似乎都能迅速反弹。,tencent,http://biz.eastmoney.com/a/202604213712293568.html,万科A,戴德梁行：商业不动产REITs市场快速扩容 将焕新存量市场 Jason Wu：我并不认为市场必然存在盲目乐观的情绪，过去一个月金融市场经历了剧烈波动，全球股市一度下跌超10%，新兴市场的资本外流尤为显著，市场估值在一定程度上反映了冲突所带来的影响。 诚然，你提出了一个非常重要的问题是，市场在历次波动中似乎都能迅速反弹。,-1,-1,0,-1.0
000002-20260421-224,000002.SZ,2026-04-21,IMF货币与资本市场部助理主任：中国市场具备显著吸引力,报告指出，2025年短剧实现了从爆发式增长到品质化跃升的进阶，全年市场规模达1080亿元，同比增长超110%；漫剧成为“年度最热内容业态”，形成百亿规模市场。 在新的产业视野下，IP的价值日益凸显。,tencent,http://finance.eastmoney.com/a/202604213712899525.html,万科A,IMF货币与资本市场部助理主任：中国市场具备显著吸引力 报告指出，2025年短剧实现了从爆发式增长到品质化跃升的进阶，全年市场规模达1080亿元，同比增长超110%；漫剧成为“年度最热内容业态”，形成百亿规模市场。 在新的产业视野下，IP的价值日益凸显。,1,1,0,1.0
000002-20260421-225,000002.SZ,2026-04-21,2025年市场规模同比增长23.13%——网文IP改编市场快速发展,未来公司将继续向市场尖端技术应用领域渗透，推进光技术产品的市场应用，提高产品市场占有率，为公司发展带来持续动能。,tencent,http://finance.eastmoney.com/a/202604213711276412.html,万科A,2025年市场规模同比增长23.13%——网文IP改编市场快速发展 未来公司将继续向市场尖端技术应用领域渗透，推进光技术产品的市场应用，提高产品市场占有率，为公司发展带来持续动能。,1,1,0,1.0
000002-20260421-226,000002.SZ,2026-04-21,三安光电：未来公司将继续向市场尖端技术应用领域渗透，推进光技术产品的市场应用,证券日报网讯 4月21日，甘咨询在互动平台回答投资者提问时表示，公司积极拓展其他省份市场，根据市场拓展需要按需配置省外属地化经营人员。,tencent,http://finance.eastmoney.com/a/202604213712541325.html,万科A,三安光电：未来公司将继续向市场尖端技术应用领域渗透，推进光技术产品的市场应用 证券日报网讯 4月21日，甘咨询在互动平台回答投资者提问时表示，公司积极拓展其他省份市场，根据市场拓展需要按需配置省外属地化经营人员。,0,0,0,0.0
000002-20260421-227,000002.SZ,2026-04-21,甘咨询：公司积极拓展其他省份市场，根据市场拓展需要按需配置省外属地化经营人员,中新网西宁4月21日电(潘雨洁)21日青海省商务厅消息，今年一季度，该省实现社会消费品零售总额226.14亿元，同比增长2.1%，增速位居全国第16位、西北五省区第2位，较去年同期提升1.5个百分点，全省消费市场实现平稳开局。,tencent,http://finance.eastmoney.com/a/202604213712532440.html,万科A,甘咨询：公司积极拓展其他省份市场，根据市场拓展需要按需配置省外属地化经营人员 中新网西宁4月21日电(潘雨洁)21日青海省商务厅消息，今年一季度，该省实现社会消费品零售总额226.14亿元，同比增长2.1%，增速位居全国第16位、西北五省区第2位，较去年同期提升1.5个百分点，全省消费市场实现平稳开局。,1,1,0,1.0
000002-20260421-228,000002.SZ,2026-04-21,一季度青海消费市场实现平稳开局,三者的共同特点是在本已较高的一致性预期之上，实际公布值进一步大幅超越市场预期，展现出高景气行业不断上修的牛市特征。,tencent,http://finance.eastmoney.com/a/202604213712985718.html,万科A,一季度青海消费市场实现平稳开局 三者的共同特点是在本已较高的一致性预期之上，实际公布值进一步大幅超越市场预期，展现出高景气行业不断上修的牛市特征。,0,0,0,0.0
000002-20260421-229,000002.SZ,2026-04-21,全球市场科技主导盈利格局,同业存单方面，存单二级市场延续昨日下行行情，整体收益率继续下探，突破前低。,tencent,http://finance.eastmoney.com/a/202604213713039961.html,万科A,全球市场科技主导盈利格局 同业存单方面，存单二级市场延续昨日下行行情，整体收益率继续下探，突破前低。,1,0,0,0.5
000002-20260421-230,000002.SZ,2026-04-21,货币市场日报：4月21日,米内网数据显示，2025年零售药店终端药品市场规模达5878亿元，同比增长2.4%。征求意见稿的最终落地，将对千亿市场格局产生深远影响。 征求意见稿的发布，在某种程度上是对头部连锁企业现有战略调整的一种确认与加速。,tencent,http://finance.eastmoney.com/a/202604213712941358.html,万科A,货币市场日报：4月21日 米内网数据显示，2025年零售药店终端药品市场规模达5878亿元，同比增长2.4%。征求意见稿的最终落地，将对千亿市场格局产生深远影响。 征求意见稿的发布，在某种程度上是对头部连锁企业现有战略调整的一种确认与加速。,1,1,0,1.0
000002-20260421-231,000002.SZ,2026-04-21,药店合规新规来袭，千亿市场洗牌在即,东兴证券研报表示，四月处于业绩披露期，叠加海外冲突带来的能源冲击及潜在的衰退影响，市场更加注重业绩兑现，可重点关注景气度高的方向：AI上游、电力链、半导体、机器人、商业航天等。同时，低估值高股息价值股具备中期投资价值，可重点关注：券商、银行、煤炭、交运、保险等。,tencent,http://finance.eastmoney.com/a/202604213711517778.html,万科A,药店合规新规来袭，千亿市场洗牌在即 东兴证券研报表示，四月处于业绩披露期，叠加海外冲突带来的能源冲击及潜在的衰退影响，市场更加注重业绩兑现，可重点关注景气度高的方向：AI上游、电力链、半导体、机器人、商业航天等。同时，低估值高股息价值股具备中期投资价值，可重点关注：券商、银行、煤炭、交运、保险等。,0,0,0,0.0
000002-20260421-232,000002.SZ,2026-04-21,东兴证券：市场更加注重业绩兑现,中新网4月21日电(记者宋宇晟)记者21日获悉，据中国演出行业协会票务信息采集平台监测和调研测算，2025年全国演出市场总体收入837.22亿元，与上年同比增长5.19%。,tencent,http://finance.eastmoney.com/a/202604213711516994.html,万科A,东兴证券：市场更加注重业绩兑现 中新网4月21日电(记者宋宇晟)记者21日获悉，据中国演出行业协会票务信息采集平台监测和调研测算，2025年全国演出市场总体收入837.22亿元，与上年同比增长5.19%。,1,1,0,1.0
000002-20260421-233,000002.SZ,2026-04-21,2025年全国演出市场总体收入837.22亿元,中国演出交易会今年首次落地内蒙古，期间将举办主论坛、第九届全国剧场大会、舞台艺术创作与市场专题论坛、现场音乐市场专题论坛、第三届舞台舞美企业大会暨艺术+科技主题论坛等活动。,tencent,http://biz.eastmoney.com/a/202604213712998894.html,万科A,2025年全国演出市场总体收入837.22亿元 中国演出交易会今年首次落地内蒙古，期间将举办主论坛、第九届全国剧场大会、舞台艺术创作与市场专题论坛、现场音乐市场专题论坛、第三届舞台舞美企业大会暨艺术+科技主题论坛等活动。,0,1,0,0.5
000002-20260421-234,000002.SZ,2026-04-21,2025年全国演出市场总体收入837.22亿元,开幕式上，中国演出行业协会发布多项2025年全国演出市场数据，据测算，2025年全国演出市场总体收入837.22亿元，与上年同比增长5.19%。演出票房收入616.55亿元，同比增长6.39%；其他收入220.67亿元，同比增长1.98%。,tencent,http://finance.eastmoney.com/a/202604213712282440.html,万科A,2025年全国演出市场总体收入837.22亿元 开幕式上，中国演出行业协会发布多项2025年全国演出市场数据，据测算，2025年全国演出市场总体收入837.22亿元，与上年同比增长5.19%。演出票房收入616.55亿元，同比增长6.39%；其他收入220.67亿元，同比增长1.98%。,1,1,0,1.0
000002-20260421-235,000002.SZ,2026-04-21,2025年全国演出市场总体收入837.22亿元,在分析猪价短期大涨原因时，卓创资讯分析师容志发提及，除市场供需格局变动外，猪价底部震荡也使得市场阶段性补栏情绪出现，二次育肥少量入场，叠加市场对后续行情的谨慎乐观情绪，对短期价格形成支撑。 不过他表示，4月20日后，由于需求端压价已导致猪价出现回落。当前市场处于多空博弈阶段。,tencent,http://finance.eastmoney.com/a/202604213712294024.html,万科A,2025年全国演出市场总体收入837.22亿元 在分析猪价短期大涨原因时，卓创资讯分析师容志发提及，除市场供需格局变动外，猪价底部震荡也使得市场阶段性补栏情绪出现，二次育肥少量入场，叠加市场对后续行情的谨慎乐观情绪，对短期价格形成支撑。 不过他表示，4月20日后，由于需求端压价已导致猪价出现回落。当前市场处于多空博弈阶段。,0,1,0,0.5
000002-20260421-236,000002.SZ,2026-04-21,一季度猪价探底！7月份市场有望迎来转折,证券日报网讯 4月21日，民德电子在互动平台回答投资者提问时表示，公司产品定价遵循市场化原则，主要受原材料成本、市场供需关系、行业竞争态势以及自身经营策略等多重因素影响，公司会定期和客户进行价格商议。,tencent,http://finance.eastmoney.com/a/202604213712669085.html,万科A,一季度猪价探底！7月份市场有望迎来转折 证券日报网讯 4月21日，民德电子在互动平台回答投资者提问时表示，公司产品定价遵循市场化原则，主要受原材料成本、市场供需关系、行业竞争态势以及自身经营策略等多重因素影响，公司会定期和客户进行价格商议。,0,0,0,0.0
000002-20260421-237,000002.SZ,2026-04-21,民德电子：公司产品定价遵循市场化原则,此外，针对个别产品，香港证监会考虑允许其在场外二级市场买卖。据悉，首批产品大概率为代币化货币市场基金。香港证监会将根据产品运作情况，适时扩大产品范围。 自香港证监会于2023年底首次明确代币化相关监管框架以来，香港产品发行人积极推动产品代币化发展。,tencent,http://finance.eastmoney.com/a/202604213712619847.html,万科A,民德电子：公司产品定价遵循市场化原则 此外，针对个别产品，香港证监会考虑允许其在场外二级市场买卖。据悉，首批产品大概率为代币化货币市场基金。香港证监会将根据产品运作情况，适时扩大产品范围。 自香港证监会于2023年底首次明确代币化相关监管框架以来，香港产品发行人积极推动产品代币化发展。,0,0,0,0.0
000002-20260421-238,000002.SZ,2026-04-21,香港推动试行代币化产品二级市场买卖,2026年二季度，芳烃产业链核心品种纯苯与苯乙烯（合称两苯）价差快速收窄，引发市场关注。 据新湖期货化工研究员姚学雯介绍，2026年一季度，两苯市场呈现“苯乙烯强、纯苯弱”的态势。1—3月苯乙烯基本面更强，期货盘面涨幅较大，带动两苯价差持续走扩，最高时突破2000元/吨。,tencent,http://money.eastmoney.com/a/202604213712236997.html,万科A,香港推动试行代币化产品二级市场买卖 2026年二季度，芳烃产业链核心品种纯苯与苯乙烯（合称两苯）价差快速收窄，引发市场关注。 据新湖期货化工研究员姚学雯介绍，2026年一季度，两苯市场呈现“苯乙烯强、纯苯弱”的态势。1—3月苯乙烯基本面更强，期货盘面涨幅较大，带动两苯价差持续走扩，最高时突破2000元/吨。,0,0,0,0.0
000002-20260421-239,000002.SZ,2026-04-21,两苯价差大幅收窄 市场情况有变？,证券日报网讯 4月21日，广百股份在互动平台回答投资者提问时表示，公司扎实推进社区零售市场布局，加快社区超市及便利店项目落地，深化在大湾区及广东省内的区域发展，目前暂无主营业务以外的相关发展计划。,tencent,http://futures.eastmoney.com/a/202604213711508771.html,万科A,两苯价差大幅收窄 市场情况有变？ 证券日报网讯 4月21日，广百股份在互动平台回答投资者提问时表示，公司扎实推进社区零售市场布局，加快社区超市及便利店项目落地，深化在大湾区及广东省内的区域发展，目前暂无主营业务以外的相关发展计划。,0,0,0,0.0
000002-20260421-240,000002.SZ,2026-04-21,广百股份：公司扎实推进社区零售市场布局,开放包容是最治本的解药，因为开放提供了在更广阔的市场寻找答案的行动自由，因此能源体制机制改革为市场活动提供的行动空间越大，就越能激励市场主体以市场负担得起的成本试错，汇聚起高效快捷的安全问题解答能力。,tencent,http://finance.eastmoney.com/a/202604213712426713.html,万科A,广百股份：公司扎实推进社区零售市场布局 开放包容是最治本的解药，因为开放提供了在更广阔的市场寻找答案的行动自由，因此能源体制机制改革为市场活动提供的行动空间越大，就越能激励市场主体以市场负担得起的成本试错，汇聚起高效快捷的安全问题解答能力。,0,0,0,0.0
000002-20260421-241,000002.SZ,2026-04-21,一财社论：焕发市场活力是能源安全之根,市场主要指数集体低开。上证指数跌0.15%，报4075.85点，深证成指跌0.31%，报14920.38点，创业板指跌0.42%，报3662.26点。 个股来看，开盘共1579只个股上涨，今日上市新股N盛合开盘涨406.71%，N福恩开盘涨98.64%。,tencent,http://finance.eastmoney.com/a/202604213712650158.html,万科A,一财社论：焕发市场活力是能源安全之根 市场主要指数集体低开。上证指数跌0.15%，报4075.85点，深证成指跌0.31%，报14920.38点，创业板指跌0.42%，报3662.26点。 个股来看，开盘共1579只个股上涨，今日上市新股N盛合开盘涨406.71%，N福恩开盘涨98.64%。,1,1,0,1.0
000002-20260421-242,000002.SZ,2026-04-21,开盘播报：市场主要指数集体低开,本届交易会为期3天，将举办第九届全国剧场大会、舞台艺术创作与市场专题论坛、现场音乐市场专题论坛、第三届舞台舞美企业大会等系列活动。,tencent,http://stock.eastmoney.com/a/202604213711916911.html,万科A,开盘播报：市场主要指数集体低开 本届交易会为期3天，将举办第九届全国剧场大会、舞台艺术创作与市场专题论坛、现场音乐市场专题论坛、第三届舞台舞美企业大会等系列活动。,0,0,0,0.0
000002-20260421-243,000002.SZ,2026-04-21,2025年全国演出市场总体收入超837亿元,央视网消息(新闻联播)：一季度，各项促消费政策持续发力显效，假日消费带动作用凸显，我国消费市场保持平稳增长，消费结构持续优化。 今年以来，我国市场销售增长加快，消费活力持续释放。一季度，社会消费品零售总额同比增长2.4%。服务消费增势亮眼，成为拉动消费增长的重要动力。,tencent,http://biz.eastmoney.com/a/202604213712950328.html,万科A,2025年全国演出市场总体收入超837亿元 央视网消息(新闻联播)：一季度，各项促消费政策持续发力显效，假日消费带动作用凸显，我国消费市场保持平稳增长，消费结构持续优化。 今年以来，我国市场销售增长加快，消费活力持续释放。一季度，社会消费品零售总额同比增长2.4%。服务消费增势亮眼，成为拉动消费增长的重要动力。,1,1,0,1.0
000002-20260421-244,000002.SZ,2026-04-21,一季度消费市场平稳增长 升级态势持续显现,证券日报网4月21日讯 ，赛升药业在接受调研者提问时表示，公司持续关注海外市场需求，相关海外市场拓展事宜将结合自身经营规划统筹推进。,tencent,http://biz.eastmoney.com/a/202604213712391859.html,万科A,一季度消费市场平稳增长 升级态势持续显现 证券日报网4月21日讯 ，赛升药业在接受调研者提问时表示，公司持续关注海外市场需求，相关海外市场拓展事宜将结合自身经营规划统筹推进。,1,1,0,1.0
000002-20260421-245,000002.SZ,2026-04-21,赛升药业：公司持续关注海外市场需求,证券日报网讯 4月21日，影石创新在互动平台回答投资者提问时表示，二级市场股价波动受市场情绪、行业变化、公司情况、宏观经济等多方面因素综合影响，公司对资本市场情况保持密切关注，并始终高度重视全体股东利益，持续聚焦于主营业务与产品创新，不断提升自身的核心竞争力，推动公司实现高质量、可持续发展,tencent,http://finance.eastmoney.com/a/202604213712618886.html,万科A,赛升药业：公司持续关注海外市场需求 证券日报网讯 4月21日，影石创新在互动平台回答投资者提问时表示，二级市场股价波动受市场情绪、行业变化、公司情况、宏观经济等多方面因素综合影响，公司对资本市场情况保持密切关注，并始终高度重视全体股东利益，持续聚焦于主营业务与产品创新，不断提升自身的核心竞争力，推动公司实现高质量、可持续发展,1,0,0,0.5
000002-20260421-246,000002.SZ,2026-04-21,影石创新：二级市场股价波动受市场情绪、行业变化、公司情况、宏观经济等多方面因素综合影响,①今日共有2只新股上市，为科创板的盛合晶微（688820）、深主板的福恩股份（001312）。 ②国新办4月21日就2026年一季度工业和信息化发展情况举行新闻发布会。 ③上海市政府将于4月21日举行新闻发布会，介绍上海推进知识产权强市建设、加快新质生产力发展等有关情况。,tencent,http://finance.eastmoney.com/a/202604213712626413.html,万科A,影石创新：二级市场股价波动受市场情绪、行业变化、公司情况、宏观经济等多方面因素综合影响 ①今日共有2只新股上市，为科创板的盛合晶微（688820）、深主板的福恩股份（001312）。 ②国新办4月21日就2026年一季度工业和信息化发展情况举行新闻发布会。 ③上海市政府将于4月21日举行新闻发布会，介绍上海推进知识产权强市建设、加快新质生产力发展等有关情况。,0,1,0,0.5
000002-20260421-247,000002.SZ,2026-04-21,投资日历：周二资本市场大事提醒,证券日报网讯 4月21日，报喜鸟在互动平台回答投资者提问时表示，目前公司业务以国内市场为主，境外销售占比敬请关注公司定期报告。,tencent,http://finance.eastmoney.com/a/202604213711505615.html,万科A,投资日历：周二资本市场大事提醒 证券日报网讯 4月21日，报喜鸟在互动平台回答投资者提问时表示，目前公司业务以国内市场为主，境外销售占比敬请关注公司定期报告。,0,0,0,0.0
000002-20260421-248,000002.SZ,2026-04-21,报喜鸟：目前公司业务以国内市场为主,他补充称：“当前正值第一季度财报季，市场关心的是地缘冲突是否已对实体经济造成影响。而到目前为止，从银行方面听到的消息是，消费者信贷状况良好，消费支出也表现不错。”,tencent,http://finance.eastmoney.com/a/202604213712371124.html,万科A,报喜鸟：目前公司业务以国内市场为主 他补充称：“当前正值第一季度财报季，市场关心的是地缘冲突是否已对实体经济造成影响。而到目前为止，从银行方面听到的消息是，消费者信贷状况良好，消费支出也表现不错。”,0,0,0,0.0
000002-20260421-249,000002.SZ,2026-04-21,美股收盘：三大指数小幅收跌 市场聚焦美伊紧张局势,证券日报网讯 4月21日，美利信在互动平台回答投资者提问时表示，具体产能爬坡节奏将根据建设进度及市场情况动态调整，公司产品目前已配套上海、深圳等国内行业头部客户。,tencent,http://finance.eastmoney.com/a/202604213711267934.html,万科A,美股收盘：三大指数小幅收跌 市场聚焦美伊紧张局势 证券日报网讯 4月21日，美利信在互动平台回答投资者提问时表示，具体产能爬坡节奏将根据建设进度及市场情况动态调整，公司产品目前已配套上海、深圳等国内行业头部客户。,0,0,0,0.0
000002-20260421-250,000002.SZ,2026-04-21,美利信：具体产能爬坡节奏将根据建设进度及市场情况动态调整,证券日报网讯 4月21日，明阳电气在互动平台回答投资者提问时表示，公司积极布局海外市场，关于公司经营业务的具体情况，敬请关注公司定期报告及公告。,tencent,http://finance.eastmoney.com/a/202604213712365898.html,万科A,美利信：具体产能爬坡节奏将根据建设进度及市场情况动态调整 证券日报网讯 4月21日，明阳电气在互动平台回答投资者提问时表示，公司积极布局海外市场，关于公司经营业务的具体情况，敬请关注公司定期报告及公告。,0,0,0,0.0
000002-20260421-251,000002.SZ,2026-04-21,明阳电气：公司积极布局海外市场,顺应香港出行市场智能化、网约化的发展趋势，滴滴不断投入资源，支持包括出租车在内的本地交通行业提升数字化服务能力。过去一年，平台的香港线上出租车订单总量较前一年增长超过330%。同时，滴滴也持续推动自身合规发展与安全运营，为行业健康有序发展贡献力量。,tencent,http://finance.eastmoney.com/a/202604213712313332.html,万科A,明阳电气：公司积极布局海外市场 顺应香港出行市场智能化、网约化的发展趋势，滴滴不断投入资源，支持包括出租车在内的本地交通行业提升数字化服务能力。过去一年，平台的香港线上出租车订单总量较前一年增长超过330%。同时，滴滴也持续推动自身合规发展与安全运营，为行业健康有序发展贡献力量。,1,1,0,1.0
000002-20260421-252,000002.SZ,2026-04-21,滴滴成为香港引进办重点企业 将持续深耕本地市场,以山东为核心的东部产区，本周市场承压迹象较为明显。尽管烟台栖霞、蓬莱等主产区仍有少量客商为满足特定渠道对顶级好货进行询价采购，但难以对整体市场形成有效拉动。产区冷库包装发货量不大，客商采购积极性普遍不高，多按需挑拣性价比较高的片红货源补充市场，市场交易呈现明显僵持。,tencent,http://finance.eastmoney.com/a/202604213712293869.html,万科A,滴滴成为香港引进办重点企业 将持续深耕本地市场 以山东为核心的东部产区，本周市场承压迹象较为明显。尽管烟台栖霞、蓬莱等主产区仍有少量客商为满足特定渠道对顶级好货进行询价采购，但难以对整体市场形成有效拉动。产区冷库包装发货量不大，客商采购积极性普遍不高，多按需挑拣性价比较高的片红货源补充市场，市场交易呈现明显僵持。,0,0,0,0.0
000002-20260421-253,000002.SZ,2026-04-21,新华指数监测：销区市场交易迟缓 静宁苹果价格小幅波动,证券日报网4月21日讯 ，北方国际在接受调研者提问时表示，公司将持续关注区域市场机遇，结合自身优势稳妥推进业务拓展，同时严格遵守国家及东道国法律法规和国际合作规则，审慎决策。,tencent,http://finance.eastmoney.com/a/202604213712265947.html,万科A,新华指数监测：销区市场交易迟缓 静宁苹果价格小幅波动 证券日报网4月21日讯 ，北方国际在接受调研者提问时表示，公司将持续关注区域市场机遇，结合自身优势稳妥推进业务拓展，同时严格遵守国家及东道国法律法规和国际合作规则，审慎决策。,0,1,0,0.5
000002-20260421-254,000002.SZ,2026-04-21,北方国际：公司将持续关注区域市场机遇,国务院日前印发《关于推进服务业扩能提质的意见》（以下简称《意见》）。《意见》明确，到2030年，服务业总规模迈上100万亿元台阶，培育更多“中国服务”品牌，服务业全球竞争力、影响力明显增强，人民群众获得感持续提升。 《意见》提出—— 要全链条补强生产性服务业薄弱环节，强化科技服务支撑作用,tencent,http://finance.eastmoney.com/a/202604213712690736.html,万科A,北方国际：公司将持续关注区域市场机遇 国务院日前印发《关于推进服务业扩能提质的意见》（以下简称《意见》）。《意见》明确，到2030年，服务业总规模迈上100万亿元台阶，培育更多“中国服务”品牌，服务业全球竞争力、影响力明显增强，人民群众获得感持续提升。 《意见》提出—— 要全链条补强生产性服务业薄弱环节，强化科技服务支撑作用,1,0,0,0.5
000002-20260421-255,000002.SZ,2026-04-21,100万亿元大市场！国务院部署→,除夯实资本金实力之外，消费金融公司还需多维度构筑市场竞争力。南开大学金融学教授田利辉表示，一是数智化风控能力升级。如将AI技术深度嵌入反欺诈、授信、催收全流程。二是推进自主获客与场景深耕。从依赖外部导流转向构建自有流量池，同时将金融服务嵌入教育、医疗、新能源车等新兴消费场景。,tencent,http://finance.eastmoney.com/a/202604213712979332.html,万科A,100万亿元大市场！国务院部署→ 除夯实资本金实力之外，消费金融公司还需多维度构筑市场竞争力。南开大学金融学教授田利辉表示，一是数智化风控能力升级。如将AI技术深度嵌入反欺诈、授信、催收全流程。二是推进自主获客与场景深耕。从依赖外部导流转向构建自有流量池，同时将金融服务嵌入教育、医疗、新能源车等新兴消费场景。,0,0,0,0.0
000002-20260421-256,000002.SZ,2026-04-21,年内消费金融公司密集增资 多维度构筑市场竞争力,坚决维护公开公平公正 如果说欺诈造假动摇的是市场根基，那么操纵市场、内幕交易破坏的是市场的公平秩序。对这类违法行为，必须零容忍。 操纵市场，严重扰乱市场公平公正交易秩序，损害投资者权益，非法牟取暴利。,tencent,http://finance.eastmoney.com/a/202604213712948170.html,万科A,年内消费金融公司密集增资 多维度构筑市场竞争力 坚决维护公开公平公正 如果说欺诈造假动摇的是市场根基，那么操纵市场、内幕交易破坏的是市场的公平秩序。对这类违法行为，必须零容忍。 操纵市场，严重扰乱市场公平公正交易秩序，损害投资者权益，非法牟取暴利。,0,0,0,0.0
000002-20260421-257,000002.SZ,2026-04-21,高质量执法护航资本市场,“五一”假期临近，电影市场再度迎来观影热潮。,tencent,http://finance.eastmoney.com/a/202604213711278227.html,万科A,高质量执法护航资本市场 “五一”假期临近，电影市场再度迎来观影热潮。,0,0,0,0.0
000002-20260421-258,000002.SZ,2026-04-21,18部影片扎堆亮相，五一档电影市场迎来题材多元盛宴,近期中东局势持续紧张，引发国际原油市场大幅波动，航油价格持续维持历史高位，远超航司成本承受范围。,tencent,http://biz.eastmoney.com/a/202604213712172880.html,万科A,18部影片扎堆亮相，五一档电影市场迎来题材多元盛宴 近期中东局势持续紧张，引发国际原油市场大幅波动，航油价格持续维持历史高位，远超航司成本承受范围。,0,0,0,0.0
000002-20260421-259,000002.SZ,2026-04-21,“五一”出境多地国际航班取消，三重因素叠加冲击航空市场,央行今日（4月21日）开展50亿元7天期逆回购操作，操作利率为1.40%，与此前持平。因今日有10亿元7天期逆回购到期，当日实现净投放40亿元。,tencent,http://finance.eastmoney.com/a/202604213712493070.html,万科A,“五一”出境多地国际航班取消，三重因素叠加冲击航空市场 央行今日（4月21日）开展50亿元7天期逆回购操作，操作利率为1.40%，与此前持平。因今日有10亿元7天期逆回购到期，当日实现净投放40亿元。,1,1,0,1.0
000002-20260421-260,000002.SZ,2026-04-21,央行公开市场今日净投放40亿元,央行今日开展50亿元7天逆回购操作，操作利率为1.40%，与此前持平。因今日有10亿元7天期逆回购到期，当日实现净投放40亿元。,tencent,http://finance.eastmoney.com/a/202604213711745324.html,万科A,央行公开市场今日净投放40亿元 央行今日开展50亿元7天逆回购操作，操作利率为1.40%，与此前持平。因今日有10亿元7天期逆回购到期，当日实现净投放40亿元。,1,1,0,1.0
000002-20260421-261,000002.SZ,2026-04-21,央行公开市场今日净投放40亿元,市场多空博弈下，预计短期内硫酸市场行情走稳为主，局部地区灵活涨跌，整体均价或表现为向下。,tencent,http://finance.eastmoney.com/a/202604213711730442.html,万科A,央行公开市场今日净投放40亿元 市场多空博弈下，预计短期内硫酸市场行情走稳为主，局部地区灵活涨跌，整体均价或表现为向下。,0,1,0,0.5
